Familia,Tipo,Compuesto,Porcentaje,Valor,Fecha,BajasEmisiones,Año,Mes
Renovable,Hidráulica,false,0.12826121801615512,41132.429,2018-01-01T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.13878187843277967,52707.752,2018-01-02T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.17145498586980898,63514.75,2018-01-03T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.1634153444945333,64639.179,2018-01-04T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.22794178240661117,75027.418,2018-01-05T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.29388171994755274,70900.792,2018-01-06T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.3308184695972808,72604.294,2018-01-07T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.5892995057517758,91846.22,2018-01-08T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.30023396951231013,81118.07,2018-01-09T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.19969926689921666,66872.501,2018-01-10T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.17514293208900308,65952.809,2018-01-11T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.3486500562353196,89342.038,2018-01-12T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.35362918531401,71636.745,2018-01-13T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.42257125427067055,79047.253,2018-01-14T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.3128383570883829,76991.723,2018-01-15T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.1872981272916111,66062.655,2018-01-16T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.2336138734710351,69310.467,2018-01-17T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.4097417931282858,84222.62,2018-01-18T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.2996145422480377,67104.185,2018-01-19T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.16086698417868492,52738.882,2018-01-20T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.1872062645775913,60433.719,2018-01-21T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.2522631247799439,68820.55,2018-01-22T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.4434886450617746,87931.056,2018-01-23T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.3492400824823815,75051.085,2018-01-24T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.30661021292423535,73571.833,2018-01-25T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.16166080953758383,61159.336,2018-01-26T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.18499917385436174,57332.916,2018-01-27T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.22518026674993707,61050.863,2018-01-28T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.36145972859980424,74114.507,2018-01-29T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.41342592553724317,77804.678,2018-01-30T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.5201639995222695,94838.67,2018-01-31T01:00:00.000+01:00,true,2018,1
Renovable,Hidráulica,false,0.2553511023579949,68722.073,2018-02-01T01:00:00.000+01:00,true,2018,2
Renovable,Hidráulica,false,0.193518874018086,65654.309,2018-02-02T01:00:00.000+01:00,true,2018,2
Renovable,Hidráulica,false,0.15855783745083982,50913.727,2018-02-03T01:00:00.000+01:00,true,2018,2
Renovable,Hidráulica,false,0.30983807971768196,66979.597,2018-02-04T01:00:00.000+01:00,true,2018,2
Renovable,Hidráulica,false,0.32674019343624466,85985.047,2018-02-05T01:00:00.000+01:00,true,2018,2
Renovable,Hidráulica,false,0.2863087439940691,88685.911,2018-02-06T01:00:00.000+01:00,true,2018,2
Renovable,Hidráulica,false,0.32162989533143455,98514.049,2018-02-07T01:00:00.000+01:00,true,2018,2
